line_id,character,title,dialog,topic,notes
208,Discord,The Return of Harmony Part 1,"The beautiful Rarity, representing the element of generosity, if I'm not mistaken?",,
209,Discord,The Return of Harmony Part 1,"Oh, I know much more than that, honest Applejack.",,
210,Discord,The Return of Harmony Part 2,"[laughter] Everypony has to play, or the game is over and I win.",,
211,Discord,The Return of Harmony Part 2,I never said they were in the labyrinth.,,
212,Discord,The Return of Harmony Part 2,"I certainly am. You've clearly out-dueled me, and now it's time to meet my fate. I'm prepared to be defeated now, ladies. Fire when ready.",,
213,Discord,The Return of Harmony Part 2,"[laughter] Chaos is a wonderful, wonderful thing.",,
214,Discord,The Return of Harmony Part 2,Picture it. The chaos capital of the world.,,
215,Discord,The Return of Harmony Part 2,"It's priceless! [laughing] Come now, Twilight Sparkle. You've got to get into the spirit of things! After all, this is your new home.",,
216,Discord,The Return of Harmony Part 2,[laughter] It's just too entertaining.,,
217,Discord,The Return of Harmony Part 2,"Well, wait a few minutes and you'll see it in the beautiful light of day. Or not.",,
218,Discord,The Return of Harmony Part 2,"Oh, you ponies are just the most fun I've had in aeons.",,
219,Discord,The Return of Harmony Part 2,Huh. What's this? No. NO!!!,,
220,Discord,The Return of Harmony Part 2,"Ugh, gag. Fine, go ahead. Try and use your little Elements. Friend me. Just make it quick. I'm missing some excellent chaos here.",,
221,Discord,Three's A Crowd,"Well, [clears throat] you'll want to head north, turn left, th<U+0097> Oh... You know, it'd be much easier if I took you there myself.",,
222,Discord,Three's A Crowd,"Well, of course I'm sick. The blue skin? These sneezes? Could somebody find me a fainting couch?",,
223,Discord,Three's A Crowd,"What? I was simply going to ask for a teeny, tiny glass of water.",,
224,Discord,Three's A Crowd,I'll be grateful for your charity Until the bitter end Because I've heard that tenderness Is what you lend an ailing friend,,
225,Discord,Three's A Crowd,"[sneezes] [blows nose] Because this condition has left me helpless, simply helpless! Why, I can barely lift a spoon.",,
226,Discord,Three's A Crowd,"Well, I couldn't travel that far in my condition. By the time I got there, I'd be too weak to even attempt to retrieve the flower.",,
227,Discord,Three's A Crowd,"[sniffing] No, not a ""what"", but a ""who"", dear.",,
228,Discord,Three's A Crowd,"Oh, dear, dear Princesses, I'm sorry to say that I'm sick. [hacks] Blue flu.",,
229,Discord,Three's A Crowd,But how was I supposed to know for sure that I'm truly still friends with one of the most important ponies around?,,
230,Discord,Three's A Crowd,"Well, I was in my thinking tree <U+0096> that's where I do most of my really deep thinking <U+0096> I was there, and I said to myself, I said, ""Discord, your friend Twilight says that she's your pal, but she never writes and she never pops in for a visit.""",,
231,Discord,Three's A Crowd,Did I hear you two talking about Princess Cadance's visit with Princess Twilight?,,
232,Discord,Three's A Crowd,Disturb them? I wouldn't dream of it. Not when I have two such dear friends of my own who have already offered to take care of me. And at such peril! This flu of mine is highly- [snorts] [sneezes] contagious.,,
233,Discord,Three's A Crowd,"Oh, how elated I am to hear that. Shall the three of us head back to your place? I don't want to get anypony else sick.",,
234,Discord,Three's A Crowd,"I so hope you don't mind, Pinkie Pie.",,
235,Discord,Three's A Crowd,"Just knowing that I have a good friend like you to take care of me has made me feel better already. I'll be fine here on my own. Oh, just before you go, just a little small request.",,
236,Discord,Three's A Crowd,"But taking in the sick and the desperate - isn't that what Fluttershy would do? Isn't 'helping' something that friends do for friends? Unless, of course, you're really saying that you're not my friend.",,
237,Discord,Three's A Crowd,"Slipped my mind. On a hill at the very edge of Equestria, there grows an exquisite magic flower. Pick the flower as it drops its petals at sunset. Then you can make a magical soothing elixir to cure the blue flu.",,
238,Discord,Three's A Crowd,"Well, then lucky for you. We're here.",,
239,Discord,Three's A Crowd,"Well, of course we do! We're friends! It's just such a shame that today of all days is when I really need her. Oh, well, I know what to do.",,
240,Discord,Three's A Crowd,And while I get a little rest A teeny tiny small request Some codfish oil for my chest Poured from a crystal cruet,,
241,Discord,Three's A Crowd,"Oh, of course, her trip to see the Breezies. Ah, yes, I had forgotten that was today.",,
242,Discord,Three's A Crowd,"Well, she told me about it in her last letter.",,
243,Discord,Three's A Crowd,"By seeing if you would go to the ends of Equestria for me, of course. Which you did, literally. Congratulations, Twilight, you passed my friendship test!",,
244,Discord,Three's A Crowd,"And if they're not, this rare opportunity to focus on their friendship will certainly bring them closer. Unless...",,
245,Discord,Three's A Crowd,"I'm so glad that you're back from your trip, Fluttershy. Just your presence here is making me feel so much better. I was just wondering, could I trouble you for just one more thing?",,
